2024-11-22 07:51:01.847 GMT,,,1,,674037e5.1,1,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-22 07:51:01.849 GMT,,,1,,674037e5.1,2,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-22 07:51:01.849 GMT,,,1,,674037e5.1,3,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-22 07:51:01.865 GMT,,,1,,674037e5.1,4,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-22 07:51:01.942 GMT,,,30,,674037e5.1e,1,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"database system was shut down at 2024-11-22 07:50:47 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-22 07:51:02.040 GMT,,,1,,674037e5.1,5,,2024-11-22 07:51:01 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-22 07:52:00.050 GMT,"postgres","login",34,"172.18.0.9:40330",6740381f.22,1,"PARSE",2024-11-22 07:51:59 GMT,0/2,0,LOG,00000,"duration: 55.962 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE ""public"".""Users"".""email"" = $1 LIMIT $2 OFFSET $3",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-22 07:52:00.105 GMT,"postgres","login",34,"172.18.0.9:40330",6740381f.22,2,"BIND",2024-11-22 07:51:59 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE """"public"""".""""Users"""".""""email"""" = $1 LIMIT $2 OFFSET $3"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-22 07:52:00.110 GMT,"postgres","login",34,"172.18.0.9:40330",6740381f.22,3,"BIND",2024-11-22 07:51:59 GMT,0/3,0,LOG,00000,"duration: 55.587 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE ""public"".""Users"".""email"" = $1 LIMIT $2 OFFSET $3","Parameters: $1 = 'marlon@gmail.com', $2 = '1', $3 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-22 07:52:00.110 GMT,"postgres","login",34,"172.18.0.9:40330",6740381f.22,4,"SELECT",2024-11-22 07:51:59 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE ""public"".""Users"".""email"" = $1 LIMIT $2 OFFSET $3","Parameters: $1 = 'marlon@gmail.com', $2 = '1', $3 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-22 07:52:00.114 GMT,"postgres","login",34,"172.18.0.9:40330",6740381f.22,5,"SELECT",2024-11-22 07:51:59 GMT,0/3,0,LOG,00000,"duration: 3.949 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
